Company_Number,SYS_RESPNUM,SURVEY_POLE,SURVEY_CONTACT_FUNCTION,SURVEY_VALUE_CHAIN,MAXDIFF: Material selection support,MAXDIFF: Processing support,MAXDIFF: Application development support,MAXDIFF: Total system cost reduction,MAXDIFF: Efficient and reliable ordering process,MAXDIFF: Delivery &amp; inventory management,MAXDIFF: Low material price,MAXDIFF: Formula based or fixed material price,MAXDIFF: Material coloring solutions,MAXDIFF: Account manager relationship,MAXDIFF: Collaboration during your innovation process,MAXDIFF: Collaboration for growth,MAXDIFF: Support towards your sustainability goals,MAXDIFF: Material quality,MAXDIFF: Supplier expertise of your industry,MAXDIFF: Global service and operations,MAXDIFF: Local service and operations,MAXDIFF: Business services,"MAXDIFF: Credit limit, financing and payment terms",MAXDIFF: Broad material portfolio,Willing to Changing suppliers,Willing to Give more business,Willing to Recommend to others,Willing to Specify as supplier of choice,Willing to Pay for consulting services,Willing to Pay price premium,Changed material suppliers in past,Given more business in past,Recommended to others in past,Specify as supplier of choice in past,Paid for consulting services in past,Paid premium in past,Will - Order large quantity for lower price,Will accept - No sales rep for lower price,Will accept - Cancellation fees for lower price,Will accept - Longer lead times for lower price,Will accept - Broader materials specs for lower price,Will - Use own transportation for lower price,Will - Allocate more spending to supplier for lower price,Will - Give up support for lower price,Price Importance,Quality and service importance
1665,2571,PAC,PURCHASING,OEM,4.693251,5.632715,6.097275,1.048349,0.854546,10.297147,11.280027,1.519328,0.888154,0.040678,2.919335,5.69363,0.506483,14.032388,6.04871,12.736536,13.226844,0.12714,2.100033,0.257431,3,3,3,3,3,2,1,0,0,0,0,0,4,4,3,2,3,4,3,3,70,30
1666,679,PAC,ENGINEERING/DESIGN,Tier 1,4.68112,10.986416,10.5703,6.61123,0.024117,1.348161,9.773584,1.377473,5.739632,0.139637,12.33574,9.141793,0.283601,12.477582,0.844514,9.595397,2.715439,0.091445,0.025534,1.237284,4,3,3,4,3,4,1,0,0,0,1,1,3,3,3,2,4,2,3,2,50,50
1667,2414,EUR,PURCHASING,Molder,3.821179,7.672332,1.350313,11.004231,10.39923,6.219592,11.8874,11.377217,1.170759,9.688282,0.177663,0.004818,0.042393,10.736446,0.308514,0.033626,4.786018,0.776219,8.454401,0.089367,4,4,3,4,3,3,1,1,0,1,0,0,2,4,2,2,2,3,3,2,60,40
1668,1463,AMR,PURCHASING,Molder,0.831124,2.119816,0.066765,11.672048,12.345988,11.637402,12.44155,11.423405,0.021345,8.449319,0.009484,0.056198,0.267589,12.263659,0.667747,0.009732,1.886657,1.504061,12.19062,0.135491,2,4,4,4,3,3,1,1,1,0,0,0,4,4,4,4,3,4,4,3,80,20
1669,2311,PAC,PURCHASING,Distributor,2.817969,4.849984,2.787797,14.430094,0.389371,3.093033,11.095517,4.850371,2.981656,15.197802,0.825121,6.559729,2.093927,14.315658,0.613506,6.630022,0.111983,2.339084,2.929415,1.087962,4,3,3,3,2,2,0,0,0,1,0,0,3,2,3,3,3,3,3,2,50,50
1670,2151,PAC,ENGINEERING/DESIGN,Tier 1,0.90706,7.290618,7.846937,1.806785,0.349441,6.943127,12.050781,0.791454,2.991244,9.501819,12.158699,11.687127,1.969372,13.67103,5.395268,1.197291,3.114434,0.183365,0.089562,0.054584,3,4,4,3,2,2,1,1,1,0,0,0,4,3,3,3,3,2,4,2,50,50
1671,667,AMR,ENGINEERING/DESIGN,OEM,7.069747,4.384582,0.844828,8.151357,2.367275,9.211518,10.660637,2.589738,13.00941,8.848977,3.552089,2.903428,0.351237,12.907432,7.53579,1.849008,3.390323,0.019936,0.095171,0.257517,4,3,4,4,3,3,1,1,1,1,0,1,2,3,3,2,2,3,3,3,40,60
1671,695,AMR,ENGINEERING/DESIGN,Engineering,4.961667,12.655954,9.080124,5.971272,0.600391,1.088707,7.834736,0.562588,1.77426,10.955377,11.750242,0.387454,2.799608,13.396792,4.601162,2.873662,8.513974,0.036242,0.047584,0.108204,3,4,2,4,4,1,0,1,0,0,1,0,2,2,4,2,2,3,4,1,70,30
1671,854,AMR,ENGINEERING/DESIGN,OEM,10.158955,10.160654,10.715891,0.937402,0.081948,0.77147,0.389217,0.096121,4.180523,8.717601,11.859185,3.114404,2.462788,11.922649,4.639153,9.68777,0.715379,0.457938,0.00236,8.928591,1,5,5,5,4,4,1,1,1,1,0,1,5,4,4,2,4,4,5,1,25,75
1671,867,PAC,SUPPLY CHAIN,Contract Manufacturer,11.779944,5.600519,10.812458,7.479333,1.934614,0.512148,0.068105,0.247445,5.095358,4.144027,12.691761,1.804212,9.588576,12.847523,5.867674,1.550789,7.65799,0.248555,0.046812,0.022157,2,3,2,4,1,3,0,0,0,0,0,0,4,3,3,3,3,4,3,3,20,80
1671,1065,PAC,SUPPLY CHAIN,Other,11.132639,3.844919,2.426803,12.368042,1.530643,4.650514,11.23474,12.465749,6.319369,6.387168,6.492342,0.036004,0.181122,12.44717,0.154601,0.413985,7.112578,0.046631,0.336723,0.41826,4,5,3,4,2,2,0,1,0,1,0,0,3,4,2,2,4,2,4,2,40,60
1671,1335,AMR,SUPPLY CHAIN,OEM,4.267166,5.225788,0.238285,13.002867,0.513249,4.453331,12.049638,6.409038,1.028375,1.892354,4.221878,0.093819,1.52534,13.167206,2.892971,12.830137,12.151714,0.044809,3.927176,0.064859,2,5,3,4,4,3,1,1,0,1,0,0,4,2,3,1,4,4,5,1,50,50
1671,1472,AMR,MANAGEMENT (SENIOR),OEM,11.429433,11.452252,12.083281,2.679627,0.095285,1.162705,4.228433,0.25805,0.399596,9.412044,11.585919,10.084477,1.810298,8.756614,11.01288,0.262283,0.173653,0.012679,0.011008,3.089484,2,4,2,4,3,2,1,1,0,1,0,0,3,3,2,2,3,2,2,2,30,70
1671,2327,PAC,SUPPLY CHAIN,OEM,6.195516,0.609982,9.925126,12.762665,0.672186,0.185719,10.549963,0.303208,0.010463,1.777948,11.748224,3.012804,8.316982,7.268314,12.334017,10.403925,1.221602,2.221157,0.352448,0.127751,4,4,4,4,4,4,1,1,1,1,1,1,2,2,3,2,4,3,4,2,60,40
1671,2393,AMR,ENGINEERING/DESIGN,Design House,9.995228,5.90666,11.03802,0.558492,1.628695,2.577618,0.364297,0.044298,2.379651,2.621551,12.433041,0.065045,1.566713,10.771711,10.594526,4.103292,11.2911,0.767287,0.055722,11.237054,1,4,4,4,3,3,1,1,1,1,1,0,4,2,3,4,4,3,4,2,45,55
1671,2679,AMR,ENGINEERING/DESIGN,OEM,12.338301,11.667266,8.097797,9.182994,1.800245,0.507366,6.05863,0.122045,0.925113,7.364561,10.847217,0.227324,1.467558,12.07755,6.046806,6.24176,0.374436,0.022141,0.015571,4.61532,2,3,4,3,3,3,0,0,1,0,0,0,4,2,2,2,2,4,3,2,40,60
1671,2710,AMR,ENGINEERING/DESIGN,Engineering,11.138164,6.385432,11.383109,1.303542,0.011107,0.008692,0.259171,0.05991,1.08966,0.405848,11.424692,11.030871,10.054523,7.002577,11.310971,7.664641,3.529408,0.39287,0.001397,5.543416,3,3,2,4,3,4,0,1,0,1,0,1,3,3,3,3,3,4,3,3,30,70
1671,3106,AMR,ENGINEERING/DESIGN,Engineering,12.603647,10.153857,0.186079,9.666378,1.093461,5.805551,10.309968,1.891486,3.460756,12.347688,2.065385,0.02192,0.164494,11.537089,5.789256,6.524475,4.717188,0.273583,0.087382,1.300358,4,3,5,5,3,3,1,1,1,1,0,0,3,3,3,3,3,3,3,3,55,45
1672,2193,EUR,MANAGEMENT (SENIOR),Molder,2.199331,0.420673,6.834269,6.514582,12.181925,1.681444,3.277557,1.016609,2.39918,9.41352,9.468929,0.074337,8.40271,13.806257,0.210527,4.414239,10.460002,4.428739,2.750957,0.044213,5,5,5,4,2,2,1,1,1,1,0,0,4,3,4,1,1,3,4,2,40,60
1672,2661,EUR,ENGINEERING/DESIGN,Molder,11.544201,9.789033,10.720762,8.327029,0.036735,0.600045,5.138935,1.497627,1.578439,10.954764,9.688435,8.766843,0.437113,9.145532,9.922879,0.042457,1.588623,0.087475,0.03246,0.100614,4,3,4,3,2,2,1,1,1,0,0,0,2,2,1,2,2,2,2,2,50,50
1673,2597,PAC,ENGINEERING/DESIGN,Design House,12.268675,7.614473,12.28083,8.884257,2.003383,0.838589,8.155239,3.645132,1.731917,2.063458,9.422702,0.137028,7.855366,13.198521,5.548784,0.038222,0.357424,0.558649,0.012199,3.38515,4,4,3,4,2,2,0,1,1,1,0,0,4,2,2,1,2,2,4,3,50,50
1674,639,EUR,PURCHASING,Other,2.536732,9.804985,2.407663,11.707631,3.378066,11.069117,12.277216,11.4332,7.290502,6.132292,0.524072,0.00707,0.043092,8.280729,1.01563,0.065204,6.329666,0.207622,5.471684,0.017827,5,5,4,5,1,1,1,1,1,1,0,0,2,3,1,3,2,2,4,3,70,30
1675,1398,PAC,MANAGEMENT (SENIOR),Distributor,7.583006,0.807667,12.225721,10.952177,0.792408,3.514491,11.304675,4.518783,0.039889,5.100219,6.040792,4.994417,0.073596,10.007332,5.882842,1.990755,0.663548,0.180975,0.578666,12.748042,5,5,5,5,2,4,1,1,1,1,0,1,3,2,2,1,2,4,3,4,70,30
1676,2871,PAC,MANAGEMENT (SENIOR),Molder,3.695228,7.205772,4.15227,9.78805,9.436336,11.784343,12.31508,6.442741,0.306142,5.972308,0.449465,0.015223,0.108268,12.293723,10.938116,0.033248,2.992016,0.905153,1.157974,0.008544,3,3,3,3,3,3,1,1,1,1,1,1,3,3,4,3,3,4,4,3,50,50
1677,922,PAC,ENGINEERING/DESIGN,Contract Manufacturer,4.853714,7.466023,2.387977,11.185679,6.289226,3.251474,11.543773,6.765452,0.169605,12.349942,0.593356,0.092054,0.60973,6.789751,1.689126,0.459332,11.365353,11.729473,0.152659,0.2563,2,4,2,4,2,2,0,0,0,1,0,0,4,3,2,2,4,1,5,1,50,50
1677,1699,PAC,SALES,Distributor,10.823124,1.485723,10.366565,13.421602,3.250936,0.618756,3.954781,0.044324,0.169976,5.414486,13.274245,8.069563,10.2819,0.897475,12.844728,0.311629,2.465956,0.23371,0.248086,1.822435,4,4,5,4,5,4,1,1,1,1,1,1,4,4,2,4,2,1,5,1,60,40
1677,2299,PAC,SALES,Distributor,11.006016,10.728765,11.146749,11.918687,0.198479,3.240888,13.249356,2.913635,7.069495,3.02668,0.526785,6.161111,3.145252,10.892396,0.586429,1.832488,1.776958,0.499226,0.01662,0.063986,5,5,4,3,3,3,0,0,1,0,0,0,4,3,2,1,4,4,3,1,65,35
1678,660,PAC,SALES,Distributor,11.188743,11.651545,13.066721,0.22341,2.866214,5.588866,1.490052,0.486912,0.59006,1.103529,7.859843,4.079061,1.085724,14.393583,0.498204,10.067069,1.513,1.894446,0.11204,10.240978,4,4,5,4,4,3,1,1,1,1,0,0,5,4,2,2,4,5,5,4,50,50
1678,671,PAC,SALES,Distributor,1.955795,7.534048,1.350327,9.133006,0.419739,3.872244,11.071146,9.880542,0.204773,10.555165,5.819395,1.508493,9.459379,12.294882,0.264274,11.220121,0.94095,2.442634,0.059422,0.013664,2,4,4,4,3,2,1,1,1,1,0,0,4,2,4,2,2,4,4,1,60,40
1678,2520,PAC,PURCHASING,Other,7.411221,10.80519,10.757363,3.625657,0.5843,1.265303,8.022277,1.557892,0.445659,1.088208,10.114082,10.380606,3.567846,12.791573,0.841387,1.596664,0.793075,6.54543,0.036865,7.769402,4,4,3,4,2,2,1,0,0,0,0,0,4,3,2,2,2,2,4,2,40,60
1679,2066,AMR,PURCHASING,Tier 1,2.95184,6.021832,0.593856,11.389078,13.462038,11.761178,3.765266,10.557231,0.602524,6.442896,1.145289,2.182263,0.049456,13.428526,10.4322,0.190332,3.359583,1.016576,0.534158,0.113878,4,4,5,4,2,2,1,1,1,1,0,0,2,2,2,2,2,5,4,2,40,60
1680,1927,PAC,ENGINEERING/DESIGN,Molder,11.119009,13.1207,8.112706,1.057072,1.330423,2.60697,3.253074,0.439087,11.586729,11.873714,12.002641,3.046484,0.118291,12.965461,3.896279,2.954667,0.119892,0.302567,0.069525,0.024711,4,4,4,4,3,3,0,0,0,0,0,0,3,4,3,3,3,3,4,3,40,60
1680,1934,PAC,ENGINEERING/DESIGN,Molder,2.026111,6.398086,1.330666,5.808983,2.721416,2.944909,7.457205,1.058586,12.420141,0.075361,11.912773,12.37812,12.123015,11.472028,0.584674,3.885971,1.796273,0.093992,0.015097,3.496592,5,4,3,4,2,3,0,0,0,0,0,0,4,5,3,3,2,4,4,3,35,65
1680,2131,PAC,MANAGEMENT (SENIOR),Converter,9.918332,0.840364,9.470342,13.922567,0.173733,0.174185,13.003424,5.775109,0.084226,4.451363,8.309525,7.61721,1.916115,13.779353,2.735975,5.343136,0.544039,0.322127,0.884813,0.734062,4,4,2,3,3,2,1,0,0,0,0,0,4,3,3,4,2,4,4,3,40,60
1681,851,AMR,MANAGEMENT (SENIOR),Molder,9.70457,2.815668,11.854048,10.183824,4.187928,9.234998,5.063352,0.500316,1.509808,5.761461,12.561904,9.371473,0.188335,11.462003,1.687945,0.271274,1.382964,0.030835,1.789868,0.437425,3,4,4,4,3,2,1,1,1,1,0,0,4,2,4,4,2,2,3,2,50,50
1681,1637,AMR,PURCHASING,Molder,3.725406,4.125453,0.236915,8.944635,12.151979,10.899436,10.16784,1.70729,0.56919,10.909949,1.487281,0.019374,0.112935,12.983848,5.156088,0.777816,9.493175,5.656213,0.802054,0.073123,2,5,5,5,3,4,1,1,1,1,0,1,4,2,1,1,3,3,4,3,35,65
1681,1822,AMR,ENGINEERING/DESIGN,Molder,11.223277,14.178758,13.525894,5.58285,3.098374,4.095084,3.923611,1.300711,0.312772,0.053216,8.947932,1.128349,0.442449,14.693086,1.555947,1.066253,4.211856,0.302172,5.669096,4.688313,5,5,5,5,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,60,40
1682,1139,PAC,MANAGEMENT (SENIOR),Contract Manufacturer,7.235708,2.33342,1.964809,4.618904,10.170147,5.972566,12.655629,0.171688,0.011289,7.271756,0.54916,0.440254,2.927918,12.936248,3.742904,0.124127,12.356696,8.731805,5.707788,0.077186,4,4,2,2,2,2,1,1,0,0,0,0,4,2,2,2,2,4,4,2,80,20
1683,1362,PAC,ENGINEERING/DESIGN,Molder,7.533459,9.198274,7.494225,1.482764,0.0357,0.09109,1.495408,1.600805,1.432336,9.673343,5.82617,6.522517,9.188622,11.905144,0.285617,12.468318,11.276492,1.129035,0.005383,1.3553,4,4,4,4,3,4,1,1,1,0,0,0,4,3,3,2,2,3,3,1,30,70
1684,1147,EUR,ENGINEERING/DESIGN,OEM,11.863868,8.2183,10.335338,0.733095,0.022742,0.600194,1.052575,0.115976,0.868713,4.394698,11.288624,2.447236,1.445622,12.468569,10.833802,10.508121,3.352859,0.058802,0.065516,9.325349,4,3,4,4,4,4,1,1,1,1,1,1,4,3,2,2,2,1,4,1,40,60
1684,3438,EUR,ENGINEERING/DESIGN,OEM,4.625003,11.430271,3.267155,6.778264,0.666101,0.634265,12.825244,4.990384,0.168023,1.180379,4.966235,0.367611,0.832826,13.33448,9.251711,3.59044,8.082663,0.126174,0.012621,12.870147,5,5,1,4,2,2,1,1,0,0,0,0,3,3,3,3,2,3,3,2,40,60
1685,30,AMR,MANAGEMENT (SENIOR),Molder,0.285824,2.729076,1.561094,11.776162,6.747575,6.323352,6.440417,5.676426,0.367554,8.395787,3.445135,10.088408,0.279809,8.818167,5.37691,7.423563,1.25226,1.137874,11.860038,0.014569,5,4,5,5,5,5,1,0,1,0,0,1,4,3,4,2,4,3,4,2,60,40
1686,540,AMR,ENGINEERING/DESIGN,OEM,12.677155,9.344594,13.074429,12.623764,0.135842,0.233092,9.005362,0.746511,1.172198,7.535471,13.173904,1.656798,3.052855,10.604185,2.84641,0.025105,0.424625,0.157205,0.19653,1.313966,5,5,5,4,3,4,1,1,0,1,0,0,4,2,3,4,4,3,5,2,55,45
1687,1374,PAC,ENGINEERING/DESIGN,Other,11.652308,11.085795,10.480902,12.07349,0.108954,0.649643,12.679708,0.079475,3.895468,6.843679,2.758797,1.029047,0.180956,12.730013,4.566649,3.606144,0.767743,0.198319,0.005097,4.607814,4,4,3,4,2,3,1,1,0,1,0,0,4,3,3,2,2,3,3,2,50,50
1687,2313,PAC,ENGINEERING/DESIGN,Other,9.178719,12.146679,1.540127,11.723106,0.267345,2.662141,12.697044,6.112136,0.383693,11.530787,1.098717,1.328765,6.275494,12.391246,2.870729,4.057673,3.474622,0.037298,0.200062,0.023617,1,1,3,5,1,1,1,1,0,0,0,0,4,4,4,3,3,4,5,1,50,50
1687,2765,PAC,ENGINEERING/DESIGN,Contract Manufacturer,2.825213,1.206243,2.013161,12.993338,0.138833,4.96887,14.020317,9.538142,1.349646,2.222813,5.062338,3.531673,1.636505,12.595661,0.247413,9.193381,13.483846,0.115964,0.016785,2.83986,4,4,4,4,3,3,1,0,0,0,0,0,3,3,3,3,4,3,4,3,80,20
1688,26,AMR,MANAGEMENT (SENIOR),Molder,7.640158,11.709858,4.793675,9.023231,11.131423,4.522956,9.673605,10.202623,0.013863,0.603062,5.444607,0.252915,2.648975,12.557987,7.047336,0.116206,0.057938,0.688753,1.741173,0.129656,4,4,4,4,2,2,1,1,1,1,0,0,4,2,2,2,2,2,2,2,50,50
1689,2461,PAC,MANAGEMENT (SENIOR),Molder,2.4113,4.752742,3.404951,15.36324,1.551937,12.170597,15.68481,10.953399,0.954569,5.004717,0.652257,2.795319,0.501341,15.380424,0.677542,0.486745,3.047262,0.032559,0.078492,4.095797,5,4,4,4,1,2,1,1,0,1,0,0,2,4,1,2,2,1,4,1,60,40
1690,3351,EUR,MANAGEMENT (SENIOR),Molder,0.20787,8.586715,0.178219,4.943828,8.649021,12.165017,13.507709,6.703007,5.139055,0.80033,3.532834,0.093347,0.274457,13.657691,5.721304,0.31597,2.694777,0.074206,12.240259,0.514384,2,4,5,4,1,1,1,1,1,1,0,0,4,4,1,2,2,1,2,4,70,30
1691,1158,AMR,PURCHASING,OEM,4.556897,5.282241,9.704025,11.617598,8.693525,9.528951,10.262163,10.673066,0.130099,5.516249,7.186598,0.975695,0.264504,12.447621,2.447836,0.04676,0.128886,0.222978,0.152758,0.161548,4,4,4,4,3,4,1,1,1,1,0,1,4,4,2,2,2,4,2,2,50,50
1691,1602,AMR,PURCHASING,OEM,3.14183,4.630976,3.957288,11.837206,8.517122,12.536985,13.11202,10.573101,0.019199,12.367792,1.285309,1.896534,1.567051,12.984092,0.578974,0.050666,0.256901,0.534381,0.112968,0.039605,5,5,5,5,4,3,1,1,1,1,1,1,4,4,4,3,2,2,4,2,25,75
1691,1804,AMR,MANUFACTURING,OEM,8.465349,11.967539,9.238856,4.40157,4.719276,12.309017,10.684018,3.427823,0.024797,12.289988,4.805666,0.572258,0.470866,13.188764,0.944246,0.205951,0.499466,0.038832,0.372501,1.373216,4,4,4,3,3,2,1,1,0,0,0,0,4,4,3,2,3,3,3,2,50,50
1692,2085,AMR,MANAGEMENT (SENIOR),Molder,5.80973,12.093251,11.843967,11.411099,0.281734,2.023297,3.969426,2.320618,1.889467,7.718542,6.212805,8.461626,0.169758,13.516738,4.57531,0.117046,3.807774,3.463317,0.299695,0.0148,5,5,5,5,3,3,1,1,1,1,0,0,3,3,3,3,2,2,3,2,50,50
1693,3144,PAC,PURCHASING,ODM,0.572259,1.349691,0.722372,15.798148,2.851972,0.959802,16.006301,15.60874,4.149558,0.166758,3.543521,4.951246,1.437282,12.938225,5.876039,0.305671,3.158999,1.719483,2.616066,5.267868,4,4,4,4,4,4,1,1,1,1,1,1,2,2,2,2,2,2,4,2,50,50
1694,1589,PAC,MANUFACTURING,Molder,10.250079,11.18764,12.304216,5.262897,0.200247,1.08517,8.397697,0.058067,12.332944,4.023702,12.117894,2.093606,0.027256,11.734292,2.553524,4.930913,0.335994,0.117406,0.010397,0.976059,4,4,2,4,4,4,0,0,0,0,1,1,3,2,4,4,2,2,4,2,50,50
1695,1454,EUR,PURCHASING,Molder,0.160717,0.155767,0.170252,14.670625,7.98004,8.667536,14.984198,14.75839,2.949626,2.842568,0.534632,0.388695,0.232623,14.486855,0.319234,2.777552,0.35355,1.779334,10.67993,1.107876,5,5,5,5,3,2,1,1,1,1,1,1,5,5,2,4,4,5,5,5,75,25
1696,1378,PAC,PURCHASING,OEM,0.445833,1.076724,0.557332,12.934434,6.991398,10.725858,12.974008,12.5135,2.796033,11.763991,0.709143,0.079911,0.169213,12.344667,0.092718,0.016446,4.060334,3.272214,6.473226,0.003017,2,3,4,3,2,2,0,0,1,0,0,0,2,3,3,2,3,2,3,4,60,40
1697,1213,EUR,ENGINEERING/DESIGN,Contract Manufacturer,10.987704,0.589453,11.278852,4.184769,0.881696,0.678271,5.476378,1.528165,0.085044,7.2304,9.327566,8.29329,0.597824,11.329732,8.612013,2.329872,8.389952,7.835095,0.008679,0.355246,5,5,5,3,2,2,1,1,1,0,0,0,1,2,1,1,4,3,4,1,50,50
1698,675,PAC,ENGINEERING/DESIGN,Tier 1,11.262725,0.736949,11.349959,0.249631,2.450545,0.401602,9.265173,0.895221,0.102579,6.661087,7.75741,12.53286,1.86496,11.211129,10.054582,5.984077,0.403936,2.915191,0.13314,3.767245,2,2,2,2,2,3,0,0,0,0,0,0,4,1,1,4,3,2,4,2,60,40
1699,1162,PAC,PURCHASING,Tier 1,4.425773,2.215188,6.758139,14.433365,0.348392,1.703633,14.127469,5.84312,0.370458,11.044963,0.859905,0.923683,3.053218,12.258076,0.703706,0.059899,13.884327,1.390817,0.740816,4.855052,4,4,4,4,4,4,0,1,0,1,0,0,3,3,2,1,4,1,4,1,50,50
1699,3319,PAC,PURCHASING,Tier 1,3.943867,5.431082,7.450616,11.867036,1.796754,9.682389,11.688832,0.804131,4.138714,9.229832,3.662853,8.20885,0.764572,12.877482,1.799374,0.225626,5.531208,0.125968,0.196745,0.574068,1,4,5,4,2,4,1,1,1,1,0,1,2,2,2,2,2,4,4,3,30,70
1700,670,PAC,ENGINEERING/DESIGN,Molder,6.077759,2.21101,0.408279,10.046209,1.22604,3.970338,14.511126,13.43996,1.306431,4.788159,1.450194,1.32081,0.103478,13.977775,9.634213,6.951278,3.990103,4.340318,0.022972,0.223548,4,4,2,3,3,2,1,1,0,0,0,0,2,3,3,2,4,4,3,3,70,30
1701,1371,PAC,PURCHASING,Molder,6.965306,4.675905,1.121043,7.8674,1.546924,11.205204,11.739354,3.317099,0.358846,7.899218,0.676934,0.583774,0.308591,13.488261,2.538359,12.376877,12.856894,0.15786,0.033899,0.282252,2,2,2,3,2,1,1,0,0,0,0,0,4,3,2,1,3,4,3,3,50,50
1702,924,PAC,PURCHASING,Contract Manufacturer,2.328988,0.22576,1.118088,2.510699,12.310627,12.875105,0.095165,0.371744,6.193273,8.07093,0.954572,3.11011,1.89349,10.487973,4.933393,11.867861,11.441891,6.841447,0.187094,2.181791,4,4,4,4,2,4,1,1,1,1,0,0,4,2,2,4,2,4,4,2,50,50
1702,1380,PAC,ENGINEERING/DESIGN,OEM,8.014573,10.159668,8.273449,13.645213,0.30863,0.745169,2.856901,2.933719,3.070627,7.006076,8.850827,11.126503,0.246375,13.165729,0.937561,1.191222,4.95944,2.299162,0.097845,0.111309,5,4,4,4,4,4,1,0,1,0,0,1,2,2,3,1,1,4,3,4,30,70
1703,1415,EUR,PURCHASING,OEM,1.684885,1.246045,0.88563,15.97645,1.229702,5.450509,16.281779,11.418604,3.460886,2.629821,0.38996,3.069751,0.360485,8.108331,1.419098,8.715936,0.559661,4.773991,9.904794,2.433681,3,3,4,3,3,4,0,1,1,1,0,1,4,4,4,2,3,3,3,3,80,20
1704,2827,PAC,PURCHASING,Contract Manufacturer,10.775237,7.816189,2.680709,12.055967,7.40403,6.277566,8.806696,4.761364,0.071735,5.136128,5.125003,0.237101,4.3971,10.618989,4.840049,0.043015,0.747527,0.254461,7.807528,0.143605,5,5,5,5,4,4,1,1,1,1,0,1,5,2,2,1,4,1,4,2,55,45
1705,1255,PAC,PURCHASING,Other,3.079906,0.542673,0.755242,13.482157,1.5609,8.432417,14.282025,0.088387,4.289583,13.142975,2.184562,0.670646,0.312163,13.553429,2.947714,5.576783,7.184484,0.127629,5.825555,1.96077,2,4,4,4,2,2,0,1,0,1,0,0,4,2,2,2,3,3,4,2,70,30
1706,1649,AMR,PURCHASING,Tier 1,1.764999,0.904691,0.069465,11.309696,10.964331,11.586707,12.787278,12.623495,0.527506,2.409861,0.020792,0.050987,1.457257,12.415552,1.133236,0.395338,8.495102,0.108834,10.94788,0.026991,1,5,5,5,1,1,1,1,1,1,0,0,3,1,4,4,4,4,3,1,80,20
1706,2020,AMR,SUPPLY CHAIN,Tier 1,0.447246,3.950675,1.335083,13.148527,11.605628,14.118654,12.053758,13.759935,0.234037,3.974051,0.519765,0.325715,2.304473,14.575386,0.836116,0.252402,1.156633,4.374238,0.964507,0.063171,3,4,4,3,3,3,1,1,1,1,1,0,3,3,3,3,3,3,3,3,40,60
1707,3333,EUR,SALES,Molder,8.200024,3.321961,6.307292,12.844461,4.002318,0.697939,13.173985,2.265592,0.231985,2.960921,10.198031,12.901438,0.281434,11.901613,8.954255,0.083064,0.086644,0.11727,0.140048,1.329723,4,2,3,5,2,3,1,0,0,1,0,0,4,2,3,2,3,3,4,2,60,40
1708,1390,PAC,PURCHASING,Molder,1.204441,1.270432,3.213178,11.827485,10.104752,9.045381,12.911293,1.28786,0.128527,4.145823,0.718876,0.157863,2.879602,13.615232,4.37342,0.074172,10.653766,10.768547,1.403706,0.215646,5,4,5,4,3,3,1,1,1,1,0,0,3,3,1,1,3,4,3,1,33,67
1709,3221,PAC,MANAGEMENT (SENIOR),OEM,5.610554,1.27103,0.878672,12.243003,5.66208,5.851466,13.597755,7.450689,0.11012,0.643475,0.577365,0.107675,5.067124,12.907167,8.758046,8.230529,2.636843,0.139629,0.152461,8.104319,4,4,3,3,2,3,1,1,1,0,0,0,3,3,3,3,3,3,4,3,70,30
1710,968,EUR,MANAGEMENT (SENIOR),OEM,0.68954,6.71539,6.014904,14.608928,4.574607,11.102196,15.02202,7.32248,1.430699,0.0713,5.364123,2.952263,0.946798,15.167085,2.137942,0.916062,0.853554,1.960606,2.128563,0.020939,4,4,4,4,4,2,1,1,0,1,0,0,4,2,3,2,2,4,2,3,30,70
1710,1572,EUR,PURCHASING,Molder,2.09829,8.547083,4.515002,14.430828,3.578264,4.992385,3.769072,12.461157,0.407689,1.047828,9.032141,3.169504,3.163285,15.148049,1.75766,8.086545,0.457464,0.036495,0.367715,2.933544,,,,,,,,,,,,,,,,,,,,,,
1710,1894,EUR,ENGINEERING/DESIGN,Engineering,10.957691,0.859804,8.917341,9.24133,0.075232,0.051425,10.07943,1.576626,0.121231,9.010347,9.070342,11.953941,11.926828,4.835164,1.939121,6.134349,1.260027,1.614924,0.00911,0.365736,5,4,2,3,2,2,1,0,0,0,0,0,4,3,3,3,2,2,3,3,50,50
1710,2858,PAC,PURCHASING,OEM,12.539464,4.25695,8.581153,13.987343,2.184343,0.552436,14.186857,7.640156,0.214421,12.576248,8.493597,0.799712,0.478302,5.685632,1.79128,0.34956,3.105663,0.101828,0.089522,2.385536,4,4,4,4,2,2,1,1,1,1,0,0,4,2,4,2,4,3,4,2,70,30
1710,3620,PAC,ENGINEERING/DESIGN,OEM,1.721726,0.098618,10.395659,11.805453,1.208114,1.344065,1.565513,0.581558,0.021968,4.969111,9.529252,11.651202,13.102094,10.612536,9.310094,0.966358,4.630428,3.647153,0.082815,2.756281,5,5,4,4,4,2,1,1,1,1,0,0,4,2,4,2,4,2,3,4,40,60
